worker_code,zone_code,assignment_date
"W2050","Z465","2025-02-20"
"W2050","Z765","2025-02-23"
"W2050","Z363","2025-03-04"
"W2051","Z467","2024-05-24"
"W2051","Z371","2024-05-31"
"W2051","Z157","2024-06-02"
"W2051","Z225","2024-06-21"
"W2051","Z344","2024-06-24"
"W2051","Z799","2024-07-20"
"W2051","Z54","2024-07-27"
"W2051","Z269","2024-08-14"
"W2051","Z996","2024-11-05"
"W2051","Z894","2024-11-13"
"W2051","Z34","2024-12-21"
"W2052","Z325","2024-04-04"
"W2052","Z662","2024-05-17"
"W2052","Z689","2024-07-18"
"W2052","Z983","2024-08-13"
"W2052","Z821","2024-09-09"
"W2052","Z638","2024-09-16"
"W2052","Z166","2024-10-06"
"W2052","Z943","2024-12-10"
"W2052","Z407","2025-03-10"
"W2053","Z292","2024-04-22"
"W2053","Z195","2024-04-26"
"W2053","Z716","2024-08-02"
"W2053","Z188","2024-08-30"
"W2053","Z429","2024-12-28"
"W2053","Z411","2025-01-26"
"W2053","Z478","2025-03-10"
"W2054","Z754","2024-04-09"
"W2054","Z484","2024-05-14"
"W2054","Z803","2024-06-01"
"W2054","Z330","2024-08-06"
"W2054","Z746","2024-08-17"
"W2054","Z851","2024-08-24"
"W2054","Z62","2024-09-21"
"W2054","Z337","2024-10-23"
"W2054","Z713","2025-02-24"
"W2054","Z171","2025-03-08"
"W2055","Z797","2024-03-24"
"W2055","Z455","2024-04-03"
"W2055","Z594","2024-05-03"
"W2055","Z902","2024-08-04"
"W2055","Z416","2024-09-09"
"W2055","Z729","2024-10-23"
"W2055","Z31","2024-12-10"
"W2055","Z465","2025-01-11"
"W2055","Z121","2025-01-23"
"W2056","Z179","2024-04-06"
"W2056","Z852","2024-04-28"
"W2056","Z666","2024-04-29"
"W2056","Z60","2024-05-04"
"W2056","Z106","2024-05-31"
"W2056","Z484","2024-07-15"
"W2056","Z13","2024-07-16"
"W2056","Z738","2024-10-09"
"W2056","Z586","2024-10-13"
"W2056","Z838","2024-10-14"
"W2056","Z77","2024-11-22"
"W2056","Z863","2025-02-09"
"W2056","Z267","2025-03-09"
"W2057","Z133","2024-04-27"
"W2057","Z133","2024-05-11"
"W2057","Z743","2024-09-07"
"W2057","Z953","2024-09-27"
"W2057","Z899","2024-10-18"
"W2057","Z988","2024-11-11"
"W2057","Z597","2024-12-11"
"W2057","Z267","2024-12-22"
"W2057","Z888","2025-01-02"
"W2057","Z430","2025-02-22"
"W2057","Z332","2025-03-06"
"W2058","Z820","2024-05-05"
"W2058","Z894","2024-05-12"
"W2058","Z467","2024-06-02"
"W2058","Z324","2024-06-13"
"W2058","Z808","2024-06-25"
"W2058","Z738","2024-07-19"
"W2058","Z442","2024-07-20"
"W2058","Z189","2024-08-03"
"W2058","Z722","2024-08-20"
"W2058","Z130","2024-08-26"
"W2058","Z944","2024-10-04"
"W2059","Z594","2024-03-28"
"W2059","Z445","2024-06-13"
"W2059","Z33","2024-06-16"
"W2059","Z902","2024-07-14"
"W2059","Z100","2024-07-21"
"W2059","Z325","2024-08-06"
"W2059","Z68","2024-09-06"
"W2059","Z309","2024-10-04"
"W2059","Z352","2024-10-19"
"W2059","Z968","2024-11-27"
"W2059","Z93","2024-12-23"
"W2059","Z537","2025-01-09"
"W2059","Z568","2025-01-20"
"W2059","Z140","2025-01-24"
"W2059","Z787","2025-02-01"
"W2059","Z88","2025-02-09"
"W2060","Z274","2024-03-19"
"W2060","Z135","2024-03-23"
"W2060","Z277","2024-04-12"
"W2060","Z446","2024-04-29"
"W2060","Z920","2024-05-17"
"W2060","Z334","2024-07-16"
"W2060","Z245","2024-08-26"
"W2060","Z381","2024-10-03"
"W2060","Z164","2024-11-13"
"W2060","Z233","2024-12-08"
"W2060","Z90","2025-02-01"
"W2060","Z889","2025-03-09"
"W2060","Z336","2025-03-11"
"W2061","Z241","2024-03-15"
"W2061","Z25","2024-04-25"
"W2061","Z470","2024-04-27"
"W2061","Z986","2024-05-12"
"W2061","Z218","2024-05-18"
"W2061","Z508","2024-07-20"
"W2061","Z977","2024-09-13"
"W2061","Z837","2024-09-21"
"W2061","Z572","2024-09-28"
"W2061","Z173","2024-10-01"
"W2061","Z212","2024-10-06"
"W2061","Z554","2024-10-31"
"W2061","Z398","2024-11-14"
"W2061","Z237","2024-11-20"
"W2061","Z941","2024-12-03"
"W2061","Z258","2024-12-09"
"W2061","Z459","2024-12-26"
"W2061","Z590","2024-12-30"
"W2061","Z489","2025-02-26"
"W2061","Z153","2025-03-01"
"W2062","Z568","2024-03-20"
"W2062","Z664","2024-04-25"
"W2062","Z384","2024-05-09"
"W2062","Z911","2024-05-28"
"W2062","Z379","2024-06-14"
"W2062","Z892","2024-07-20"
"W2062","Z179","2024-10-08"
"W2062","Z791","2024-10-12"
"W2062","Z399","2024-11-11"
"W2062","Z276","2025-02-18"
"W2062","Z632","2025-02-27"
"W2063","Z609","2024-03-20"
"W2063","Z260","2024-05-09"
"W2063","Z328","2024-05-19"
"W2063","Z369","2024-06-02"
"W2063","Z501","2024-06-05"
"W2063","Z287","2024-07-11"
"W2063","Z928","2024-07-15"
"W2063","Z24","2024-10-14"
"W2063","Z579","2024-12-06"
"W2063","Z76","2024-12-13"
"W2063","Z866","2025-01-01"
"W2063","Z261","2025-01-27"
"W2063","Z108","2025-02-12"
"W2063","Z4","2025-03-13"
"W2064","Z737","2024-03-27"
"W2064","Z414","2024-05-19"
"W2064","Z647","2024-05-30"
"W2064","Z276","2024-06-28"
"W2064","Z599","2024-07-07"
"W2064","Z715","2024-08-19"
"W2064","Z110","2024-08-24"
"W2064","Z903","2024-09-11"
"W2064","Z296","2024-10-03"
"W2064","Z86","2024-10-31"
"W2064","Z814","2024-11-13"
"W2064","Z10","2024-11-28"
"W2064","Z800","2025-01-16"
"W2064","Z582","2025-03-11"
"W2065","Z702","2024-04-19"
"W2065","Z687","2024-09-05"
"W2065","Z963","2024-09-21"
"W2065","Z391","2024-09-23"
"W2065","Z15","2024-10-10"
"W2065","Z370","2024-10-21"
"W2065","Z904","2024-12-14"
"W2065","Z839","2024-12-17"
"W2065","Z817","2024-12-22"
"W2065","Z418","2024-12-24"
"W2065","Z683","2025-02-15"
"W2065","Z962","2025-02-23"
"W2066","Z404","2024-03-21"
"W2066","Z763","2024-04-14"
"W2066","Z415","2024-06-19"
"W2066","Z123","2024-08-16"
"W2066","Z252","2024-09-09"
"W2066","Z897","2024-09-18"
"W2066","Z78","2024-11-01"
"W2066","Z844","2024-11-17"
"W2066","Z971","2024-12-02"
"W2066","Z254","2024-12-12"
"W2066","Z866","2024-12-18"
"W2066","Z848","2025-01-18"
"W2066","Z681","2025-01-26"
"W2066","Z729","2025-02-02"
"W2066","Z467","2025-02-08"
"W2067","Z31","2024-03-19"
"W2067","Z763","2024-06-26"
"W2067","Z256","2024-09-05"
"W2067","Z597","2024-09-08"
"W2067","Z557","2024-10-20"
"W2067","Z237","2024-12-25"
"W2067","Z636","2025-01-14"
"W2067","Z662","2025-01-24"
"W2067","Z992","2025-02-10"
"W2067","Z893","2025-02-18"
"W2067","Z766","2025-02-28"
"W2068","Z277","2024-04-19"
"W2068","Z711","2024-05-09"
"W2068","Z829","2024-09-14"
"W2068","Z19","2024-11-27"
"W2068","Z691","2024-12-25"
"W2068","Z961","2025-01-22"
"W2068","Z621","2025-02-08"
"W2069","Z509","2024-03-16"
"W2069","Z9","2024-04-28"
"W2069","Z345","2024-05-27"
"W2069","Z191","2024-05-29"
"W2069","Z686","2024-08-12"
"W2069","Z329","2024-08-28"
"W2069","Z365","2024-09-25"
"W2069","Z255","2024-10-16"
"W2069","Z396","2024-11-05"
"W2069","Z118","2024-11-25"
"W2069","Z120","2024-12-07"
"W2069","Z977","2024-12-11"
"W2069","Z762","2025-02-08"
"W2069","Z665","2025-02-16"
"W2070","Z453","2024-03-30"
"W2070","Z883","2024-04-26"
"W2070","Z81","2024-05-20"
"W2070","Z179","2024-05-27"
"W2070","Z805","2024-06-27"
"W2070","Z55","2024-07-15"
"W2070","Z983","2024-08-02"
"W2070","Z326","2024-08-14"
"W2070","Z38","2024-09-05"
"W2070","Z995","2025-01-02"
"W2070","Z98","2025-01-30"
"W2070","Z443","2025-02-16"
"W2070","Z538","2025-02-24"
"W2071","Z816","2024-03-21"
"W2071","Z800","2024-03-27"
"W2071","Z96","2024-08-06"
"W2071","Z572","2024-10-02"
"W2071","Z479","2024-12-02"
"W2071","Z955","2024-12-22"
"W2071","Z134","2024-12-27"
"W2071","Z559","2025-01-15"
"W2071","Z442","2025-02-11"
"W2071","Z248","2025-02-20"
"W2072","Z656","2024-03-25"
"W2072","Z288","2024-04-07"
"W2072","Z907","2024-04-10"
"W2072","Z781","2024-05-23"
"W2072","Z552","2024-06-19"
"W2072","Z229","2024-07-28"
"W2072","Z491","2024-08-07"
"W2072","Z420","2024-08-29"
"W2072","Z840","2024-10-08"
"W2072","Z959","2024-10-16"
"W2072","Z611","2024-11-13"
"W2072","Z204","2024-12-07"
"W2073","Z287","2024-04-16"
"W2073","Z156","2024-08-10"
"W2073","Z62","2024-09-24"
"W2073","Z598","2024-09-27"
"W2073","Z753","2025-01-14"
"W2073","Z451","2025-01-21"
"W2073","Z320","2025-02-15"
"W2074","Z962","2024-04-01"
"W2074","Z153","2024-05-02"
"W2074","Z182","2024-05-08"
"W2074","Z452","2024-06-06"
"W2074","Z265","2024-07-25"
"W2074","Z399","2024-07-28"
"W2074","Z786","2024-09-13"
"W2074","Z449","2024-09-19"
"W2074","Z267","2024-11-20"
"W2074","Z945","2024-11-26"
"W2074","Z498","2025-01-04"
"W2074","Z57","2025-02-14"
"W2075","Z502","2024-04-05"
"W2075","Z676","2024-05-31"
"W2075","Z233","2024-06-25"
"W2075","Z492","2024-07-29"
"W2075","Z603","2024-07-30"
"W2075","Z740","2024-09-05"
"W2075","Z207","2024-10-12"
"W2075","Z313","2024-11-08"
"W2075","Z87","2024-12-12"
"W2075","Z246","2025-01-06"
"W2075","Z409","2025-01-13"
"W2075","Z454","2025-01-31"
"W2075","Z346","2025-02-22"
"W2076","Z139","2024-05-05"
"W2076","Z319","2024-05-07"
"W2076","Z420","2024-08-11"
"W2076","Z556","2024-08-22"
"W2076","Z795","2024-08-25"
"W2076","Z122","2024-10-11"
"W2076","Z597","2024-11-01"
"W2076","Z225","2024-11-02"
"W2076","Z429","2025-01-07"
"W2076","Z598","2025-02-03"
"W2076","Z357","2025-02-28"
"W2077","Z563","2024-04-14"
"W2077","Z932","2024-05-03"
"W2077","Z821","2024-05-10"
"W2077","Z225","2024-05-21"
"W2077","Z116","2024-06-13"
"W2077","Z565","2024-07-06"
"W2077","Z430","2024-09-01"
"W2077","Z164","2024-10-19"
"W2077","Z168","2024-10-30"
"W2077","Z817","2024-12-10"
"W2077","Z644","2024-12-17"
"W2077","Z571","2024-12-22"
"W2077","Z941","2025-01-13"
"W2077","Z843","2025-02-14"
"W2078","Z124","2024-03-25"
"W2078","Z97","2024-04-30"
"W2078","Z719","2024-06-11"
"W2078","Z965","2024-06-13"
"W2078","Z251","2024-06-15"
"W2078","Z322","2024-07-11"
"W2078","Z664","2024-08-05"
"W2078","Z576","2024-08-09"
"W2078","Z869","2024-08-17"
"W2078","Z20","2024-09-09"
"W2078","Z518","2024-11-10"
"W2078","Z425","2024-11-21"
"W2078","Z754","2024-12-11"
"W2078","Z734","2024-12-25"
"W2078","Z474","2025-01-14"
"W2078","Z204","2025-03-07"
"W2079","Z128","2024-04-12"
"W2079","Z166","2024-06-04"
"W2079","Z17","2024-06-11"
"W2079","Z163","2024-10-07"
"W2079","Z436","2024-11-18"
"W2079","Z712","2024-12-25"
"W2079","Z269","2024-12-30"
"W2079","Z308","2025-03-06"
"W2080","Z218","2024-03-16"
"W2080","Z983","2024-03-30"
"W2080","Z257","2024-04-30"
"W2080","Z695","2024-07-26"
"W2080","Z979","2024-09-06"
"W2080","Z236","2024-10-14"
"W2080","Z916","2024-10-29"
"W2080","Z825","2024-12-15"
"W2080","Z956","2024-12-21"
"W2080","Z802","2024-12-30"
"W2081","Z968","2024-03-29"
"W2081","Z528","2024-06-12"
"W2081","Z743","2024-07-18"
"W2081","Z453","2024-08-27"
"W2081","Z959","2024-12-18"
"W2081","Z75","2024-12-21"
"W2081","Z474","2024-12-27"
"W2081","Z886","2025-01-06"
"W2081","Z372","2025-01-13"
"W2081","Z498","2025-01-30"
"W2081","Z355","2025-02-23"
"W2082","Z733","2024-06-26"
"W2082","Z541","2024-08-02"
"W2082","Z225","2024-09-18"
"W2082","Z856","2024-09-29"
"W2082","Z895","2024-11-23"
"W2082","Z310","2024-12-06"
"W2082","Z458","2025-01-13"
"W2082","Z961","2025-01-31"
"W2082","Z810","2025-02-01"
"W2083","Z210","2024-03-14"
"W2083","Z535","2024-03-21"
"W2083","Z31","2024-06-02"
"W2083","Z935","2024-07-09"
"W2083","Z693","2024-07-20"
"W2083","Z335","2024-07-21"
"W2083","Z6","2024-08-26"
"W2083","Z715","2024-09-11"
"W2083","Z597","2024-11-26"
"W2083","Z773","2024-12-09"
"W2083","Z678","2025-01-01"
"W2083","Z878","2025-01-22"
"W2083","Z163","2025-01-23"
"W2083","Z44","2025-02-20"
"W2083","Z789","2025-03-09"
"W2084","Z70","2024-05-06"
"W2084","Z763","2024-06-22"
"W2084","Z135","2024-06-26"
"W2084","Z102","2024-07-14"
"W2084","Z291","2024-08-04"
"W2084","Z634","2024-11-19"
"W2084","Z11","2024-12-28"
"W2084","Z186","2025-01-17"
"W2084","Z664","2025-01-22"
"W2084","Z141","2025-02-01"
"W2084","Z184","2025-02-02"
"W2084","Z791","2025-02-16"
"W2085","Z90","2024-04-04"
"W2085","Z778","2024-04-12"
"W2085","Z92","2024-04-30"
"W2085","Z56","2024-05-06"
"W2085","Z667","2024-05-19"
"W2085","Z402","2024-06-02"
"W2085","Z214","2024-11-04"
"W2085","Z242","2024-11-07"
"W2085","Z751","2025-01-10"
"W2085","Z939","2025-01-23"
"W2086","Z894","2024-04-29"
"W2086","Z69","2024-05-27"
"W2086","Z465","2024-06-13"
"W2086","Z385","2024-07-01"
"W2086","Z312","2024-08-15"
"W2086","Z203","2024-09-06"
"W2086","Z392","2024-09-29"
"W2086","Z462","2024-11-09"
"W2086","Z428","2024-12-15"
"W2086","Z798","2024-12-22"
"W2086","Z121","2025-01-26"
"W2087","Z175","2024-03-17"
"W2087","Z366","2024-03-30"
"W2087","Z202","2024-05-21"
"W2087","Z579","2024-07-13"
"W2087","Z724","2024-07-28"
"W2087","Z734","2024-07-29"
"W2087","Z793","2024-07-31"
"W2087","Z666","2024-08-24"
"W2087","Z200","2024-09-10"
"W2087","Z249","2024-09-17"
"W2087","Z545","2024-11-22"
"W2087","Z256","2024-12-08"
"W2087","Z468","2025-01-01"
"W2087","Z548","2025-02-15"
"W2088","Z234","2024-05-21"
"W2088","Z399","2024-06-08"
"W2088","Z235","2024-07-14"
"W2088","Z186","2024-08-31"
"W2088","Z440","2024-09-06"
"W2088","Z540","2024-09-17"
"W2088","Z130","2024-09-28"
"W2088","Z977","2024-10-02"
"W2088","Z943","2024-11-30"
"W2088","Z621","2025-01-10"
"W2088","Z748","2025-02-15"
"W2089","Z368","2024-04-30"
"W2089","Z825","2024-06-11"
"W2089","Z91","2024-07-17"
"W2089","Z849","2024-07-28"
"W2089","Z326","2024-07-30"
"W2089","Z534","2024-09-05"
"W2089","Z1000","2024-11-14"
"W2089","Z739","2024-11-16"
"W2089","Z379","2025-01-22"
"W2089","Z798","2025-02-28"
"W2090","Z287","2024-05-22"
"W2090","Z911","2024-08-14"
"W2090","Z883","2024-08-15"
"W2090","Z572","2024-10-21"
"W2090","Z351","2024-10-30"
"W2090","Z177","2024-11-25"
"W2090","Z104","2025-01-14"
"W2090","Z111","2025-02-23"
"W2091","Z735","2024-04-08"
"W2091","Z28","2024-06-13"
"W2091","Z410","2024-06-23"
"W2091","Z644","2024-07-14"
"W2091","Z38","2024-09-29"
"W2091","Z207","2024-11-06"
"W2091","Z217","2024-11-10"
"W2091","Z835","2024-11-23"
"W2091","Z559","2024-12-09"
"W2091","Z950","2025-01-13"
"W2091","Z785","2025-01-29"
"W2091","Z631","2025-02-09"
"W2091","Z750","2025-03-13"
"W2092","Z162","2024-04-20"
"W2092","Z230","2024-04-28"
"W2092","Z588","2024-05-05"
"W2092","Z398","2024-05-23"
"W2092","Z62","2024-05-27"
"W2092","Z660","2024-05-28"
"W2092","Z718","2024-07-06"
"W2092","Z139","2024-07-14"
"W2092","Z897","2024-08-05"
"W2092","Z348","2024-08-06"
"W2092","Z356","2024-08-08"
"W2092","Z136","2024-09-02"
"W2092","Z61","2024-09-06"
"W2092","Z426","2024-11-12"
"W2092","Z188","2024-12-10"
"W2092","Z799","2024-12-24"
"W2093","Z739","2024-04-22"
"W2093","Z83","2024-05-08"
"W2093","Z331","2024-05-18"
"W2093","Z885","2024-05-24"
"W2093","Z836","2024-07-29"
"W2093","Z181","2024-09-28"
"W2093","Z12","2024-10-17"
"W2093","Z674","2024-10-30"
"W2093","Z141","2024-12-12"
"W2093","Z976","2024-12-29"
"W2093","Z943","2025-01-20"
"W2093","Z102","2025-02-04"
"W2093","Z587","2025-02-17"
"W2093","Z255","2025-03-05"
"W2094","Z947","2024-03-28"
"W2094","Z377","2024-04-26"
"W2094","Z74","2024-05-18"
"W2094","Z667","2024-06-24"
"W2094","Z593","2024-06-25"
"W2094","Z943","2024-07-02"
"W2094","Z587","2024-08-16"
"W2094","Z301","2024-09-01"
"W2094","Z834","2024-10-09"
"W2094","Z918","2024-10-18"
"W2094","Z207","2024-10-25"
"W2094","Z476","2024-11-07"
"W2094","Z629","2024-11-18"
"W2094","Z396","2024-12-01"
"W2094","Z793","2024-12-10"
"W2094","Z747","2025-01-03"
"W2094","Z126","2025-02-07"
"W2095","Z507","2024-04-23"
"W2095","Z980","2024-06-30"
"W2095","Z946","2024-07-09"
"W2095","Z957","2024-07-27"
"W2095","Z29","2024-08-23"
"W2095","Z420","2024-11-07"
"W2095","Z147","2025-01-12"
"W2095","Z94","2025-02-16"
"W2095","Z259","2025-02-19"
"W2095","Z591","2025-03-02"
"W2096","Z183","2024-04-21"
"W2096","Z617","2024-05-10"
"W2096","Z325","2024-07-23"
"W2096","Z77","2024-07-27"
"W2096","Z416","2024-09-22"
"W2096","Z688","2024-10-11"
"W2096","Z548","2024-12-23"
"W2096","Z476","2025-01-13"
"W2096","Z786","2025-01-23"
"W2096","Z496","2025-02-14"
"W2097","Z52","2024-04-03"
"W2097","Z601","2024-04-19"
"W2097","Z140","2024-05-18"
"W2097","Z329","2024-06-07"
"W2097","Z688","2024-06-09"
"W2097","Z720","2024-08-06"
"W2097","Z504","2024-09-12"
"W2097","Z720","2024-09-22"
"W2097","Z735","2024-10-20"
"W2097","Z834","2025-01-09"
"W2097","Z337","2025-02-08"
"W2097","Z951","2025-02-12"
"W2097","Z246","2025-03-06"
"W2098","Z687","2024-04-24"
"W2098","Z333","2024-04-29"
"W2098","Z971","2024-05-10"
"W2098","Z515","2024-06-01"
"W2098","Z540","2024-06-20"
"W2098","Z466","2024-08-02"
"W2098","Z891","2024-09-05"
"W2098","Z320","2024-09-18"
"W2098","Z402","2024-10-07"
"W2098","Z113","2024-10-13"
"W2098","Z458","2024-10-24"
"W2098","Z595","2024-10-27"
"W2098","Z893","2024-11-13"
"W2098","Z424","2024-11-16"
"W2098","Z630","2024-11-22"
"W2098","Z882","2025-01-02"
"W2098","Z678","2025-01-24"
"W2098","Z505","2025-02-03"
"W2098","Z393","2025-03-09"
"W2099","Z654","2024-04-05"
"W2099","Z115","2024-05-28"
"W2099","Z757","2024-06-22"
"W2099","Z224","2024-06-29"
"W2099","Z717","2024-07-14"
"W2099","Z837","2024-08-15"
"W2099","Z258","2024-08-19"
"W2099","Z511","2024-09-06"
"W2099","Z875","2024-09-08"
"W2099","Z926","2024-09-25"
"W2099","Z883","2024-10-02"
"W2099","Z247","2024-10-12"
"W2099","Z160","2024-10-26"
"W2099","Z764","2024-11-22"
"W2099","Z493","2024-12-18"
"W2099","Z908","2024-12-25"
"W2099","Z224","2025-01-01"
"W2100","Z751","2024-04-18"
"W2100","Z67","2024-07-08"
"W2100","Z778","2024-08-01"
"W2100","Z752","2024-08-18"
"W2100","Z99","2024-08-30"
"W2100","Z683","2024-09-04"
"W2100","Z232","2024-09-11"
"W2100","Z303","2024-09-20"
"W2100","Z785","2024-10-24"
"W2100","Z448","2024-11-02"
"W2100","Z55","2024-11-29"
"W2100","Z698","2024-12-19"
"W2100","Z104","2025-02-06"
"W2101","Z166","2024-03-25"
"W2101","Z186","2024-07-03"
"W2101","Z146","2024-07-31"
"W2101","Z497","2024-08-16"
"W2101","Z616","2024-09-15"
"W2101","Z914","2024-10-09"
"W2101","Z599","2024-10-19"
"W2101","Z412","2024-11-25"
"W2101","Z284","2024-11-27"
"W2101","Z861","2024-12-15"
"W2101","Z207","2024-12-17"
"W2101","Z839","2025-01-05"
"W2101","Z184","2025-01-21"
"W2101","Z995","2025-03-01"
"W2102","Z242","2024-04-11"
"W2102","Z417","2024-04-19"
"W2102","Z746","2024-05-17"
"W2102","Z534","2024-06-07"
"W2102","Z347","2024-08-29"
"W2102","Z28","2024-10-05"
"W2102","Z870","2024-10-10"
"W2102","Z55","2024-10-18"
"W2102","Z440","2024-11-17"
"W2102","Z157","2024-11-20"
"W2102","Z798","2024-11-21"
"W2102","Z253","2024-12-18"
"W2102","Z389","2025-02-09"
"W2102","Z268","2025-02-13"
"W2102","Z325","2025-02-25"
"W2103","Z928","2024-04-07"
"W2103","Z134","2024-04-11"
"W2103","Z127","2024-05-17"
"W2103","Z437","2024-05-31"
"W2103","Z234","2024-06-23"
"W2103","Z430","2024-07-01"
"W2103","Z522","2024-07-08"
"W2103","Z853","2024-08-22"
"W2103","Z16","2024-10-02"
"W2103","Z561","2024-10-25"
"W2103","Z647","2024-12-06"
"W2103","Z801","2024-12-16"
"W2103","Z189","2025-03-09"
"W2104","Z90","2024-04-17"
"W2104","Z450","2024-04-20"
"W2104","Z141","2024-08-05"
"W2104","Z246","2024-09-01"
"W2104","Z640","2024-10-23"
"W2104","Z911","2024-11-03"
"W2104","Z820","2024-11-21"
"W2104","Z105","2024-12-05"
"W2104","Z509","2025-01-27"
"W2105","Z774","2024-05-06"
"W2105","Z880","2024-05-11"
"W2105","Z951","2024-09-08"
"W2105","Z520","2024-09-23"
"W2105","Z552","2024-10-23"
"W2105","Z517","2024-12-31"
"W2105","Z200","2025-01-02"
"W2105","Z645","2025-02-03"
"W2106","Z643","2024-03-18"
"W2106","Z774","2024-04-28"
"W2106","Z149","2024-05-26"
"W2106","Z893","2024-06-19"
"W2106","Z651","2024-07-15"
"W2106","Z492","2024-07-25"
"W2106","Z674","2024-08-10"
"W2106","Z745","2024-08-30"
"W2106","Z955","2024-09-09"
"W2106","Z249","2024-10-13"
"W2106","Z299","2024-10-28"
"W2106","Z621","2024-11-07"
"W2106","Z92","2024-11-26"
"W2106","Z258","2024-12-04"
"W2107","Z622","2024-03-25"
"W2107","Z958","2024-05-31"
"W2107","Z538","2024-07-18"
"W2107","Z28","2024-07-27"
"W2107","Z492","2024-09-01"
"W2107","Z398","2024-10-12"
"W2107","Z506","2024-10-18"
"W2107","Z25","2024-10-31"
"W2107","Z122","2024-11-09"
"W2107","Z852","2024-11-24"
"W2107","Z649","2024-11-29"
"W2107","Z931","2024-12-23"
"W2107","Z505","2025-01-19"
"W2107","Z518","2025-02-02"
"W2107","Z375","2025-02-27"
"W2107","Z946","2025-03-12"
"W2108","Z334","2024-04-08"
"W2108","Z275","2024-04-21"
"W2108","Z797","2024-04-23"
"W2108","Z894","2024-05-29"
"W2108","Z921","2024-06-02"
"W2108","Z490","2024-08-15"
"W2108","Z477","2024-09-18"
"W2108","Z617","2024-09-22"
"W2108","Z124","2024-11-05"
"W2108","Z47","2024-12-02"
"W2108","Z464","2025-01-23"
"W2108","Z397","2025-02-03"
"W2108","Z878","2025-03-06"
"W2109","Z828","2024-03-31"
"W2109","Z311","2024-07-30"
"W2109","Z298","2024-08-25"
"W2109","Z85","2024-08-27"
"W2109","Z719","2024-08-31"
"W2109","Z703","2024-09-01"
"W2109","Z504","2024-09-18"
"W2109","Z539","2024-10-12"
"W2109","Z324","2024-11-03"
"W2109","Z634","2025-01-22"
"W2110","Z863","2024-03-15"
"W2110","Z572","2024-03-24"
"W2110","Z966","2024-03-31"
"W2110","Z720","2024-04-19"
"W2110","Z323","2024-05-13"
"W2110","Z991","2024-05-21"
"W2110","Z521","2024-07-16"
"W2110","Z14","2024-07-23"
"W2110","Z156","2024-10-20"
"W2110","Z251","2024-10-23"
"W2110","Z272","2024-11-20"
"W2110","Z56","2024-12-26"
"W2110","Z83","2025-02-23"
"W2110","Z638","2025-02-25"
"W2111","Z398","2024-03-18"
"W2111","Z871","2024-04-01"
"W2111","Z887","2024-07-31"
"W2111","Z939","2024-09-08"
"W2111","Z783","2024-11-05"
"W2111","Z395","2024-11-17"
"W2111","Z939","2024-11-30"
"W2111","Z587","2024-12-04"
"W2111","Z151","2025-01-31"
"W2111","Z660","2025-02-02"
"W2111","Z46","2025-03-06"
"W2112","Z496","2024-03-28"
"W2112","Z161","2024-05-14"
"W2112","Z136","2024-05-18"
"W2112","Z128","2024-06-01"
"W2112","Z534","2024-06-06"
"W2112","Z431","2024-09-16"
"W2112","Z952","2024-09-18"
"W2112","Z38","2024-09-24"
"W2112","Z998","2024-10-09"
"W2112","Z747","2024-10-22"
"W2112","Z699","2024-10-25"
"W2112","Z617","2024-10-29"
"W2112","Z831","2024-11-20"
"W2112","Z713","2024-12-07"
"W2112","Z860","2025-01-05"
"W2113","Z739","2024-04-28"
"W2113","Z756","2024-06-10"
"W2113","Z151","2024-07-04"
"W2113","Z839","2024-11-17"
"W2113","Z53","2025-01-06"
"W2113","Z880","2025-01-11"
"W2113","Z881","2025-01-20"
"W2113","Z385","2025-01-31"
"W2113","Z389","2025-02-12"
"W2113","Z17","2025-02-24"
"W2113","Z59","2025-02-26"
"W2113","Z182","2025-03-02"
"W2113","Z52","2025-03-05"
"W2113","Z809","2025-03-13"
"W2114","Z639","2024-03-27"
"W2114","Z509","2024-04-02"
"W2114","Z501","2024-04-09"
"W2114","Z977","2024-04-10"
"W2114","Z926","2024-06-22"
"W2114","Z781","2024-07-22"
"W2114","Z457","2024-07-30"
"W2114","Z587","2024-08-22"
"W2114","Z263","2024-08-25"
"W2114","Z248","2024-09-09"
"W2114","Z739","2024-11-06"
"W2114","Z228","2025-01-07"
"W2114","Z15","2025-02-06"
"W2114","Z643","2025-02-14"
"W2115","Z485","2024-03-22"
